order_id,customer_id,product_id,category,is_alexa_ordered,order_time_stamp,order_date,order_hour_of_day,cancel_hour_of_day,return_date,cancel_time_stamp
34295,93621706,os3HVZQjfs25XbuS,Sports and Outdoors,0.0,2016-01-01 22:30:04,2016-01-01,22,,,
34296,93621706,1fpl8J0XU0mqZx8q,Grocery and Gourmet Food,0.0,2016-01-04 18:29:44,2016-01-04,18,,,
34297,93621706,66aBVrWRumcicuDx,Home and Kitchen,0.0,2016-01-06 18:52:38,2016-01-06,18,,,
34298,93621706,62TTLmqNBoA8ci8c,Electronics,0.0,2016-01-02 14:07:12,2016-01-02,14,,,
34299,93621706,NPdREq0jDMd1yT8x,Sports and Outdoors,0.0,2016-01-04 15:18:39,2016-01-04,15,,,
34300,93621706,UL4AassZy5nkfBHI,Grocery and Gourmet Food,1.0,2016-01-12 04:38:27,2016-01-12,4,,,
34301,93621706,KH2wn74Xxbs1payW,Sports and Outdoors,0.0,2016-01-02 08:34:29,2016-01-02,8,,,
34302,93622891,aXysmO6ke71BfZUp,Grocery and Gourmet Food,0.0,2016-01-06 00:37:31,2016-01-06,0,,,
34303,93622891,ampmyNLIdKoJ5tBC,Books,0.0,2016-01-05 08:06:45,2016-01-05,8,8.0,,2016-01-11 08:06:45
34304,93622891,bwujvxBoOTx3TXVI,"Clothing, Shoes and Jewelry",0.0,2016-01-03 01:18:35,2016-01-03,1,,,
34305,93622891,ljAIx62zcw7RRxv6,Electronics,0.0,2016-01-12 02:58:33,2016-01-12,2,,,
34306,93622891,WlTjE4mxq83dvj7h,Grocery and Gourmet Food,0.0,2016-01-13 16:58:19,2016-01-13,16,,,
34307,93622891,7Vc5AzioosMZYG59,Electronics,0.0,2016-01-02 12:50:51,2016-01-02,12,,,
34308,93622891,1A67NVWnjbkMZzTi,Home and Kitchen,1.0,2016-01-07 10:53:47,2016-01-07,10,,,
34309,93622891,IehjBvtkTQXX5r9i,Grocery and Gourmet Food,0.0,2016-01-14 23:53:33,2016-01-14,23,,,
34310,93626177,yM1Pr2eFNjzUVIWy,Grocery and Gourmet Food,0.0,2016-01-02 04:21:36,2016-01-02,4,,,
34311,93626177,u92bld7xnPiSCd4K,Grocery and Gourmet Food,0.0,2016-01-06 08:20:30,2016-01-06,8,,,
34312,93626177,y4H5yy8DdSnF2IRb,Sports and Outdoors,0.0,2016-01-08 16:02:40,2016-01-08,16,,,
34313,93626177,TvE4W4hXdGWahUUp,Home and Kitchen,0.0,2016-01-12 11:13:10,2016-01-12,11,,,
34314,93626177,f0J8UL51fAyBks7H,Grocery and Gourmet Food,0.0,2016-01-12 12:00:36,2016-01-12,12,,,
34315,93626177,bqBRzfpoMnbn6EIH,Home and Kitchen,0.0,2016-01-12 21:09:59,2016-01-12,21,,,
34316,93626177,hY67uEMpu0hQs5VV,Home and Kitchen,1.0,2016-01-03 15:51:15,2016-01-03,15,,,
34317,93626177,BYj6nW4IJdGaETlh,Grocery and Gourmet Food,0.0,2016-01-11 12:16:52,2016-01-11,12,,,
34318,93626177,yONPEDIIfrlqr2lw,Sports and Outdoors,0.0,2016-01-07 04:10:22,2016-01-07,4,,,
34319,93626177,Ky0D19eyAmrykX8Z,Home and Kitchen,0.0,2016-01-12 07:27:20,2016-01-12,7,,,
34320,93626177,wNMI0JSLZRcsxXoq,"Clothing, Shoes and Jewelry",0.0,2016-01-14 20:48:35,2016-01-14,20,,,
34321,93626177,jjTW2xOoOrpzS7Xq,Home and Kitchen,0.0,2016-01-02 06:30:05,2016-01-02,6,,,
34322,93626177,03MniVxSqotOfs8T,Home and Kitchen,0.0,2016-01-14 05:01:53,2016-01-14,5,,,
34323,93626177,xvH6jwB0y3FbDcBS,Sports and Outdoors,0.0,2016-01-06 09:47:21,2016-01-06,9,,,
34324,93626177,p1PU8FxJK5xVGgpV,Tools and Home Improvement,0.0,2016-01-14 21:41:46,2016-01-14,21,,,
34325,93626177,X0zfpuLNZeX2x9pl,"Clothing, Shoes and Jewelry",0.0,2016-01-06 04:37:10,2016-01-06,4,,2016-01-11,
34326,93626177,5ogRKyNVI9cK68Vx,Home and Kitchen,0.0,2016-01-10 18:57:06,2016-01-10,18,,,
34327,93665648,pBgpmGFriL6OAFCY,"Clothing, Shoes and Jewelry",0.0,2016-01-02 12:37:39,2016-01-02,12,,,
34328,93665648,PJ7agHqVmoeymrEI,Grocery and Gourmet Food,1.0,2016-01-13 18:12:59,2016-01-13,18,,,
34329,93665648,lsLb6Zu72a21t6vB,"Clothing, Shoes and Jewelry",0.0,2016-01-07 10:43:02,2016-01-07,10,,,
34330,93665648,mFdtfLoHEHiKiUo2,Books,0.0,2016-01-08 07:42:58,2016-01-08,7,,,
34331,93665648,UOcdEZ5EyscioeZI,Home and Kitchen,1.0,2016-01-12 09:34:44,2016-01-12,9,,,
34332,93665648,zDtiohbvJWIZmkem,Grocery and Gourmet Food,0.0,2016-01-07 12:17:50,2016-01-07,12,,,
34333,93665648,6NK4469jVJGQz8EB,Tools and Home Improvement,0.0,2016-01-13 21:55:43,2016-01-13,21,,,
34334,93665648,I9aurRqPOJ22NJkU,Home and Kitchen,0.0,2016-01-14 03:08:32,2016-01-14,3,,2016-01-21,
34335,93665648,QD0mhpXAgrwfuV1Z,"Clothing, Shoes and Jewelry",0.0,2016-01-14 04:55:44,2016-01-14,4,,,
34336,93665648,fNgQ96Irf6q9X0nK,Home and Kitchen,0.0,2016-01-07 11:37:32,2016-01-07,11,,,
34337,93665648,iGkLxkmIjqFBMv8l,"Clothing, Shoes and Jewelry",0.0,2016-01-11 20:56:23,2016-01-11,20,,,
34338,93665648,5KCYDJqiohGGI6hI,Grocery and Gourmet Food,0.0,2016-01-11 21:25:09,2016-01-11,21,,,
34339,93665648,KCw5lnl6B71QeXbf,Grocery and Gourmet Food,1.0,2016-01-12 19:27:39,2016-01-12,19,,,
34340,93665648,xY9uw5b20U4oJr1Z,Home and Kitchen,0.0,2016-01-10 09:28:58,2016-01-10,9,,,
34341,93679129,1qpUxU6pVQkmmyL8,Home and Kitchen,0.0,2016-01-10 06:10:03,2016-01-10,6,,,
34342,93679129,UFeuwSYeNZYXLoFI,Home and Kitchen,1.0,2016-01-07 02:54:49,2016-01-07,2,,,
34343,93679129,1QHCmEXwUqQRpTTy,Grocery and Gourmet Food,0.0,2016-01-10 04:10:42,2016-01-10,4,,,
34344,93679129,0o9k9IBiNs3ykECO,Grocery and Gourmet Food,0.0,2016-01-13 14:19:14,2016-01-13,14,,,
34345,93679129,QFYKTDG8G1C83CWV,Grocery and Gourmet Food,0.0,2016-01-10 06:46:57,2016-01-10,6,,,
34346,93679129,pDE8zq9ddX10atLS,Home and Kitchen,0.0,2016-01-05 15:53:22,2016-01-05,15,,2016-01-10,
34347,93679129,2U7njSvzEcdOTxdP,"Clothing, Shoes and Jewelry",0.0,2016-01-07 06:58:43,2016-01-07,6,,,
34348,93679129,AyCWYwkgu3ZqeEFY,Grocery and Gourmet Food,0.0,2016-01-10 03:00:31,2016-01-10,3,,,
34349,93679129,5Q1XiKnDNZ8iOvka,Grocery and Gourmet Food,0.0,2016-01-04 23:06:24,2016-01-04,23,,,
34350,93679129,NJiguiF0fXGZCyFq,Sports and Outdoors,0.0,2016-01-08 07:02:37,2016-01-08,7,,,
34351,93679129,UkR4p6SZn4gGO3dc,Books,0.0,2016-01-14 09:05:06,2016-01-14,9,,2016-01-18,
34352,93679129,ejMwNXMaVIRC9mMN,Grocery and Gourmet Food,0.0,2016-01-03 04:17:53,2016-01-03,4,,,
34353,93679129,b9dAgijXuRObFEsy,Grocery and Gourmet Food,0.0,2016-01-12 09:45:48,2016-01-12,9,,,
34354,93717038,O5LFbSwkB8zFfELQ,Books,0.0,2016-01-06 03:35:33,2016-01-06,3,,,
34355,93717038,dcPU0HX5Ht8gjrVo,Grocery and Gourmet Food,0.0,2016-01-01 23:08:16,2016-01-01,23,23.0,,2016-01-11 23:08:16
34356,93717038,RN8GR0gVg917j0KT,Home and Kitchen,1.0,2016-01-15 00:32:31,2016-01-15,0,,,
34357,93717038,ZeJ79190GvUO9Dtm,Toys and Games,0.0,2016-01-08 18:57:09,2016-01-08,18,,,
34358,93717038,3VqGbJf2WBOuJ3kW,Grocery and Gourmet Food,0.0,2016-01-02 11:11:43,2016-01-02,11,,,
34359,93717038,dau2jhSzg1brSMWY,Tools and Home Improvement,0.0,2016-01-10 11:57:17,2016-01-10,11,,,
34360,93717038,k9pCl1fGkul9chZl,Baby,0.0,2016-01-11 10:54:16,2016-01-11,10,,,
34361,93717038,0XenhBDUfoIUznWI,Sports and Outdoors,0.0,2016-01-05 10:42:09,2016-01-05,10,,,
34362,93717038,STVMgBYeBENlnmCQ,Home and Kitchen,0.0,2016-01-10 00:36:46,2016-01-10,0,,2016-01-18,
34363,93717038,2XR6WzvlhqSnspdr,Electronics,0.0,2016-01-10 18:58:55,2016-01-10,18,,,
34364,93717038,z9uwn1NaEXUzTkjO,Toys and Games,0.0,2016-01-05 04:00:54,2016-01-05,4,,,
34365,93717038,RvdaFJ2zILgISzUF,Grocery and Gourmet Food,0.0,2016-01-12 13:14:31,2016-01-12,13,,,
34366,93717038,r59ThGlNo5wqqczi,Grocery and Gourmet Food,0.0,2016-01-08 07:46:40,2016-01-08,7,,,
34367,93717038,wyPH71dOOVwA7UOp,Home and Kitchen,0.0,2016-01-03 17:40:55,2016-01-03,17,,2016-01-12,
34368,93717038,hUgB7T8eSGwsijU9,Toys and Games,1.0,2016-01-10 18:34:59,2016-01-10,18,19.0,,2016-01-10 19:46:06
34369,93717038,wVtx4Azngvss0eVz,Grocery and Gourmet Food,1.0,2016-01-04 07:56:42,2016-01-04,7,,,
34370,93717038,vtAJOmJ2g8n0tHRj,Toys and Games,0.0,2016-01-05 14:03:43,2016-01-05,14,,,
34371,93717038,Wtzi23wC5MEODYRA,Toys and Games,0.0,2016-01-14 01:58:27,2016-01-14,1,,,
34372,93717038,3Y74cHDsKZZ5aCFz,Home and Kitchen,0.0,2016-01-11 22:37:49,2016-01-11,22,,,
34373,93717038,aZFbY4abtPFADMLQ,Home and Kitchen,0.0,2016-01-10 04:15:56,2016-01-10,4,4.0,,2016-01-16 04:15:56
34374,93717038,PMIea6ANrbQzj2Cn,Grocery and Gourmet Food,0.0,2016-01-12 09:54:32,2016-01-12,9,,,
34375,93717038,I5ZfD53X2Ceh1pIb,Sports and Outdoors,0.0,2016-01-08 03:54:43,2016-01-08,3,,,
34376,93717038,UjMhKBlE65qA6Ela,Grocery and Gourmet Food,1.0,2016-01-05 20:42:49,2016-01-05,20,,,
34377,93717038,Nc6lR3Aj2753edt6,"Clothing, Shoes and Jewelry",0.0,2016-01-10 06:37:40,2016-01-10,6,,,
34378,93717038,ZRcfWDwlHYCLHakY,Grocery and Gourmet Food,1.0,2016-01-06 12:33:33,2016-01-06,12,,,
34379,93734693,tuiGydH1xfznjlfk,Home and Kitchen,0.0,2016-01-08 06:18:57,2016-01-08,6,,,
34380,93734693,CaJO5rAv6VaYtdVM,Home and Kitchen,0.0,2016-01-05 20:15:13,2016-01-05,20,,,
34381,93734693,MeaO1XXBhbUvV2k1,Grocery and Gourmet Food,1.0,2016-01-01 14:15:53,2016-01-01,14,,,
34382,93734693,MGCuktgjJXe7W3rp,Home and Kitchen,0.0,2016-01-02 09:31:47,2016-01-02,9,,,
34383,93734693,zDKOzacCmZ9Ytlc8,Grocery and Gourmet Food,0.0,2016-01-09 03:50:55,2016-01-09,3,,,
34384,93734693,DQh05YgNh2o80RV0,Home and Kitchen,1.0,2016-01-07 08:17:23,2016-01-07,8,,,
34385,93734693,X0ayFesMqEcPdrLi,Grocery and Gourmet Food,1.0,2016-01-04 03:24:51,2016-01-04,3,,,
34386,93734693,Wk4P5bxL7CnhUDKh,Grocery and Gourmet Food,0.0,2016-01-12 20:30:06,2016-01-12,20,,,
34387,93756508,LDIJOLkIXNS1owal,Grocery and Gourmet Food,0.0,2016-01-06 11:42:44,2016-01-06,11,,,
34388,93756508,xPRYuvc7yL0TZBwK,Books,0.0,2016-01-14 09:11:37,2016-01-14,9,,,
34389,93756508,A6C8pzn6YkUklAg8,Baby,0.0,2016-01-02 01:54:33,2016-01-02,1,,2016-01-11,
34390,93756508,zBuC5wrWtduq03ss,Baby,1.0,2016-01-01 14:53:50,2016-01-01,14,,,
34391,93756508,EVNFspkOieghWCvX,Home and Kitchen,0.0,2016-01-12 23:25:30,2016-01-12,23,,,
34392,93756508,HBZxgeXhbkmFgczR,Books,0.0,2016-01-10 11:58:00,2016-01-10,11,,,
34393,93756508,F93QeBX9U7cMdLjO,Home and Kitchen,0.0,2016-01-02 22:09:57,2016-01-02,22,,,
34394,93756508,bJ1OVomwGvMnhY0X,Books,0.0,2016-01-08 14:26:33,2016-01-08,14,,,
34395,93756508,Xm39KqzjbaxIN09s,Sports and Outdoors,0.0,2016-01-06 01:53:11,2016-01-06,1,,,
34396,93756508,CIts2zPWqC1KRfqu,Toys and Games,0.0,2016-01-03 09:42:11,2016-01-03,9,,,
34397,93756508,8nDD309QSvA36HQh,Sports and Outdoors,0.0,2016-01-08 13:15:33,2016-01-08,13,,,
34398,93756508,ya2EzSc9AqFGI8W3,Grocery and Gourmet Food,1.0,2016-01-02 16:35:34,2016-01-02,16,,,
34399,93756508,QV6OxNAvSwseHWvB,"Clothing, Shoes and Jewelry",0.0,2016-01-02 00:08:00,2016-01-02,0,,,
34400,93756508,ka3IiH4rVnxcRxtf,"Clothing, Shoes and Jewelry",0.0,2016-01-11 03:39:22,2016-01-11,3,,,
34401,93778788,guIEnB8Oj8Kfai2y,"Clothing, Shoes and Jewelry",0.0,2016-01-08 23:50:42,2016-01-08,23,23.0,,2016-01-13 23:50:42
34402,93778788,XVj9MqkU3pV8nJqo,Grocery and Gourmet Food,0.0,2016-01-02 02:39:05,2016-01-02,2,,,
34403,93778788,CObrqRYqvP5HOi7t,Grocery and Gourmet Food,0.0,2016-01-08 04:35:38,2016-01-08,4,,,
34404,93778788,nmRwoaSBIlHKkxiF,Grocery and Gourmet Food,0.0,2016-01-09 14:01:49,2016-01-09,14,,,
34405,93778788,sw8PjJeFww5QOgD5,Grocery and Gourmet Food,1.0,2016-01-07 06:38:28,2016-01-07,6,,,
34406,93778788,UOcdEZ5EyscioeZI,Home and Kitchen,0.0,2016-01-03 10:14:33,2016-01-03,10,,,
34407,93778788,ozmEdBXLFSgkttoc,Grocery and Gourmet Food,0.0,2016-01-01 15:10:58,2016-01-01,15,,,
34408,93778788,TvE4W4hXdGWahUUp,Home and Kitchen,0.0,2016-01-13 13:26:04,2016-01-13,13,,,
34409,93778788,GRHSW1pHIaeahfY3,Electronics,0.0,2016-01-04 16:03:47,2016-01-04,16,,,
34410,93778788,9RA5Rm5wjLDM077f,Home and Kitchen,0.0,2016-01-03 13:44:28,2016-01-03,13,,,
34411,93778788,6nTgVJ8Q3dXQa0DX,Home and Kitchen,0.0,2016-01-12 02:34:44,2016-01-12,2,,,
34412,93778788,8NKrN80LJ4QCysHP,Electronics,0.0,2016-01-04 15:16:42,2016-01-04,15,,,
34413,93778788,5e23Pcn56R0QVPW6,Grocery and Gourmet Food,0.0,2016-01-03 15:22:53,2016-01-03,15,,,
34414,93778788,oyrTehe4eMMWoOj2,Home and Kitchen,0.0,2016-01-05 16:46:46,2016-01-05,16,,,
34415,93783843,kwCGkYnqNPAacdcP,Home and Kitchen,0.0,2016-01-08 07:05:40,2016-01-08,7,,,
34416,93783843,KtimH0jurd0CHZKG,"Clothing, Shoes and Jewelry",0.0,2016-01-05 04:25:49,2016-01-05,4,,,
34417,93783843,3Y74cHDsKZZ5aCFz,Home and Kitchen,0.0,2016-01-06 09:46:12,2016-01-06,9,,,
34418,93783843,8hoJaxSn4XafuRNs,Grocery and Gourmet Food,1.0,2016-01-05 08:55:11,2016-01-05,8,,,
34419,93783843,aQrrWHGSqelb23zr,Home and Kitchen,1.0,2016-01-07 04:57:07,2016-01-07,4,,,
34420,93783843,tisl7gql0GdEvAlz,Home and Kitchen,0.0,2016-01-06 17:30:35,2016-01-06,17,,,
34421,93783843,D1CcPh5fJRaWfsJy,"Clothing, Shoes and Jewelry",0.0,2016-01-11 01:32:10,2016-01-11,1,,,
34422,93783843,8lRWRsE2dZAPdTMa,Books,0.0,2016-01-08 07:13:31,2016-01-08,7,,,
34423,93783843,QIzon7CCiAJUd8SL,Electronics,0.0,2016-01-03 05:35:56,2016-01-03,5,,,
34424,93783843,LNfmLqokpPhV6zCx,Grocery and Gourmet Food,0.0,2016-01-14 01:45:06,2016-01-14,1,,2016-01-23,
34425,93783843,puPCdaiKmSxfFOvK,Electronics,0.0,2016-01-11 01:46:34,2016-01-11,1,,,
34426,93783843,Q1hfxUpvd9ZCIep3,Home and Kitchen,0.0,2016-01-11 15:51:38,2016-01-11,15,,,
34427,93783843,D9QYduxSkCe9ZW04,Home and Kitchen,1.0,2016-01-10 12:42:56,2016-01-10,12,12.0,,2016-01-16 12:42:56
34428,93783843,o3NWmN2D8Z6l1itb,Electronics,0.0,2016-01-13 13:25:42,2016-01-13,13,,,
34429,93798257,YFAzSFqibqjntWez,Grocery and Gourmet Food,0.0,2016-01-12 23:03:04,2016-01-12,23,,,
34430,93798257,DtncSNzb7VAlGd77,Baby,0.0,2016-01-12 06:14:36,2016-01-12,6,,,
34431,93798257,iaDwYrQT7pnjmWdb,Baby,0.0,2016-01-13 00:52:23,2016-01-13,0,,,
34432,93798257,uu7hRrqOWn0bVJms,Books,0.0,2016-01-06 19:00:00,2016-01-06,19,,,
34433,93798257,2FgSgoWHmdHDWomN,Grocery and Gourmet Food,0.0,2016-01-08 18:34:15,2016-01-08,18,,,
34434,93798257,hQCWF1peJxk8Ikbo,Grocery and Gourmet Food,0.0,2016-01-05 08:22:25,2016-01-05,8,,,
34435,93798257,Xka3M7Z9pZXlGKfT,Home and Kitchen,0.0,2016-01-03 09:50:34,2016-01-03,9,,,
34436,93798257,bxJIEbG4Dwg6rqn5,Home and Kitchen,0.0,2016-01-12 15:03:26,2016-01-12,15,,,
34437,93798257,zDtiohbvJWIZmkem,Grocery and Gourmet Food,0.0,2016-01-05 01:52:59,2016-01-05,1,,,
34438,93798257,oTm6rdF1tECILX82,Electronics,0.0,2016-01-05 09:16:17,2016-01-05,9,,,
34439,93798257,Q5JBb0Hb8priWfLY,Grocery and Gourmet Food,1.0,2016-01-05 11:37:43,2016-01-05,11,,,
34440,93798257,iaDwYrQT7pnjmWdb,Baby,0.0,2016-01-14 00:11:45,2016-01-14,0,,,
34441,93798257,xgFgnLWKQHXWmbnM,Home and Kitchen,0.0,2016-01-07 14:21:32,2016-01-07,14,,,
34442,93798257,MutOzGvv2DNDnOLw,Tools and Home Improvement,0.0,2016-01-03 13:46:14,2016-01-03,13,,,
34443,93798257,tdgAGFjvcONd02Yh,Home and Kitchen,0.0,2016-01-03 23:00:03,2016-01-03,23,,,
34444,93798257,BwSAYvYb5igsVbI5,Baby,0.0,2016-01-08 13:52:26,2016-01-08,13,,,
34445,93798257,nm5RTRwx5DQTc4M4,Books,0.0,2016-01-13 18:22:30,2016-01-13,18,,,
34446,93798257,Q9zYKOCjBpVio1to,Grocery and Gourmet Food,0.0,2016-01-14 15:19:08,2016-01-14,15,,,
34447,93859569,V0Lamt8JDKODFiO0,Electronics,0.0,2016-01-13 00:24:42,2016-01-13,0,,,
34448,93859569,6oN6P4OoScc9sUCe,"Clothing, Shoes and Jewelry",0.0,2016-01-06 18:28:48,2016-01-06,18,,,
34449,93859569,NwHN5ejrlD4pbrDc,Grocery and Gourmet Food,0.0,2016-01-09 04:16:45,2016-01-09,4,,,
34450,93859569,BvemrFHSXx5DhXyT,Grocery and Gourmet Food,0.0,2016-01-01 22:18:25,2016-01-01,22,,,
34451,93859569,QFYKTDG8G1C83CWV,Grocery and Gourmet Food,0.0,2016-01-05 11:13:56,2016-01-05,11,11.0,,2016-01-12 11:13:56
34452,93859569,4FJ6ILZwUdNolR9E,Home and Kitchen,1.0,2016-01-12 01:43:04,2016-01-12,1,,,
34453,93859569,jaGkamxoxtFpZ24e,Books,0.0,2016-01-08 18:08:57,2016-01-08,18,,,
34454,93859569,3FzP6a26VqyvusB3,Home and Kitchen,0.0,2016-01-02 10:49:19,2016-01-02,10,,,
34455,93859569,1n6Y0vpHeFMsmoVa,Sports and Outdoors,0.0,2016-01-02 07:36:35,2016-01-02,7,,2016-01-11,
34456,93859569,z9yGGADqrbXNcIXO,Toys and Games,0.0,2016-01-03 21:31:18,2016-01-03,21,,,
34457,93859569,2EGy7SaSGBKN1u8T,"Patio, Lawn and Garden",0.0,2016-01-13 21:18:25,2016-01-13,21,,,
34458,93859569,yW8Vco6Fvw7QF3lT,Toys and Games,0.0,2016-01-11 00:15:42,2016-01-11,0,,,
34459,93859569,5hz5B6RCPT6DrhRt,Grocery and Gourmet Food,1.0,2016-01-04 23:04:43,2016-01-04,23,,,
34460,93859569,Cmew2mAEGktVgwad,Home and Kitchen,0.0,2016-01-14 17:27:13,2016-01-14,17,,,
34461,93859569,Os3WQibuPsSvvAev,Grocery and Gourmet Food,0.0,2016-01-04 01:28:57,2016-01-04,1,,,
34462,93859569,5eYAWQPD35DHF88O,Home and Kitchen,1.0,2016-01-07 07:42:55,2016-01-07,7,,,
34463,93859569,ELVTF41VdX9QGrrV,Grocery and Gourmet Food,1.0,2016-01-09 09:44:04,2016-01-09,9,,,
34464,93859569,vn9VkiTq64tBwx7F,Grocery and Gourmet Food,0.0,2016-01-10 10:31:09,2016-01-10,10,,,
34465,93859569,Ir4lYHGgRBo9qDxs,Baby,0.0,2016-01-04 23:53:50,2016-01-04,23,,,
34466,93859569,rZXKjuAj53Y5JFsD,Grocery and Gourmet Food,0.0,2016-01-02 20:43:47,2016-01-02,20,,,
34467,93859569,cCM7EoEjKyGAnvVR,Toys and Games,0.0,2016-01-13 20:09:13,2016-01-13,20,,,
34468,93900160,VCBN4GgqVrmOHFOA,"Clothing, Shoes and Jewelry",0.0,2016-01-11 09:50:42,2016-01-11,9,,,
34469,93900160,s7DST7c4f2yzPd09,Home and Kitchen,0.0,2016-01-04 00:04:04,2016-01-04,0,,,
34470,93900160,LJD5zap3GkrBOlGu,Toys and Games,0.0,2016-01-06 12:55:16,2016-01-06,12,,,
34471,93900160,wb8Rc4jUjK6driVp,Home and Kitchen,0.0,2016-01-03 20:10:04,2016-01-03,20,,,
34472,93900160,PcYssdpdKRJQBZlp,Toys and Games,0.0,2016-01-14 01:16:35,2016-01-14,1,,,
34473,93900160,y5Au8sz32d3KkSnh,Home and Kitchen,0.0,2016-01-08 13:24:58,2016-01-08,13,13.0,,2016-01-15 13:24:58
34474,93900160,dXJse1DDKvajVhoP,Home and Kitchen,0.0,2016-01-04 22:47:33,2016-01-04,22,,,
34475,93900160,yL8EFH6XqDz7sLbM,Home and Kitchen,1.0,2016-01-08 23:48:41,2016-01-08,23,,,
34476,93900160,3OfJKA4u1nUqmAIW,Grocery and Gourmet Food,0.0,2016-01-04 02:30:52,2016-01-04,2,,,
34477,93900160,wRhaHxmXRloki35U,Grocery and Gourmet Food,0.0,2016-01-12 08:18:31,2016-01-12,8,,,
34478,93900160,UVPT3BjJE04c0r6Q,Grocery and Gourmet Food,0.0,2016-01-12 23:39:05,2016-01-12,23,,,
34479,93900160,Sw9IhcIcYoK3M4hV,Toys and Games,0.0,2016-01-03 04:52:19,2016-01-03,4,,,
34480,93900160,6ndwl8FFds6r5iue,Home and Kitchen,0.0,2016-01-11 00:09:28,2016-01-11,0,,,
34481,93900160,3vromELptS4U1I3O,"Clothing, Shoes and Jewelry",0.0,2016-01-13 15:05:14,2016-01-13,15,,,
34482,93900160,Fg7mGf1Zbsjkgm4o,Toys and Games,0.0,2016-01-11 20:40:58,2016-01-11,20,,,
34483,93900160,BwSAYvYb5igsVbI5,Baby,0.0,2016-01-08 18:16:43,2016-01-08,18,,,
34484,93900160,5cDy8X80dYSG1drn,Home and Kitchen,1.0,2016-01-03 17:32:03,2016-01-03,17,,,
34485,93931971,s5YVd36Tcnng8LCt,Home and Kitchen,0.0,2016-01-13 03:54:27,2016-01-13,3,,,
34486,93931971,ACJRoKRn0dUGLd2u,Books,0.0,2016-01-03 21:24:54,2016-01-03,21,,,
34487,93931971,b9Yr9o9E2U9StfL6,Tools and Home Improvement,0.0,2016-01-04 09:40:10,2016-01-04,9,,,
34488,93931971,n7LsXuaIUje58lun,"Patio, Lawn and Garden",0.0,2016-01-11 13:01:37,2016-01-11,13,,2016-01-20,
34489,93931971,Xrq5EjNxPZGRkSrV,Electronics,0.0,2016-01-14 18:29:49,2016-01-14,18,,,
34490,93931971,xdymUcS3hxh2gXn6,"Clothing, Shoes and Jewelry",0.0,2016-01-03 17:10:08,2016-01-03,17,,,
34491,93931971,HXBVM4bfpZNZam9T,"Clothing, Shoes and Jewelry",0.0,2016-01-11 16:29:31,2016-01-11,16,,2016-01-17,
34492,93931971,qjwxo27zyklSMPfb,Home and Kitchen,0.0,2016-01-08 03:13:45,2016-01-08,3,,,
34493,93931971,ekUFckHIEBd15Eht,Home and Kitchen,1.0,2016-01-15 01:39:46,2016-01-15,1,,,
34494,93931971,uDwVwH17LduUTQYC,Electronics,0.0,2016-01-08 23:42:56,2016-01-08,23,,,
34495,93931971,kFJ1WUJYiRtIHeDN,"Clothing, Shoes and Jewelry",0.0,2016-01-02 02:45:24,2016-01-02,2,,,
34496,93931971,XpfYpZEgNfVIcZDD,Home and Kitchen,0.0,2016-01-11 21:18:54,2016-01-11,21,,,
34497,93938196,dZCKz2r6QKVeqKKm,Toys and Games,0.0,2016-01-07 22:26:49,2016-01-07,22,,,
34498,93938196,tkPB9kwqtlg7Y3Za,Home and Kitchen,0.0,2016-01-07 01:13:46,2016-01-07,1,,,
34499,93938196,HODRc1YO8SGF1xQg,Grocery and Gourmet Food,0.0,2016-01-11 22:13:08,2016-01-11,22,,,
34500,93938196,SK7IF1SctEs836LT,Electronics,0.0,2016-01-03 23:38:03,2016-01-03,23,,,
34501,93938196,idEN3bnvD3PPm8pL,"Clothing, Shoes and Jewelry",0.0,2016-01-05 00:38:33,2016-01-05,0,,,
34502,93938196,COZCfhMDigbEh0SP,Home and Kitchen,0.0,2016-01-08 00:52:31,2016-01-08,0,,,
34503,93938196,SI7mkb4fZE4863VX,Baby,0.0,2016-01-09 12:05:25,2016-01-09,12,,,
34504,93938196,3HoWAaJy71qwVCJ3,Baby,1.0,2016-01-07 20:38:29,2016-01-07,20,,,
34505,93938196,FcK0k2sbF0p5yA5c,"Clothing, Shoes and Jewelry",0.0,2016-01-02 01:51:49,2016-01-02,1,,,
34506,93938196,qHAi5XkGEDHCFHOm,"Patio, Lawn and Garden",0.0,2016-01-11 03:35:38,2016-01-11,3,,,
34507,93938196,0Z890jyX1WxCso9T,Grocery and Gourmet Food,0.0,2016-01-10 19:14:39,2016-01-10,19,,,
34508,93938196,v4A6C3K1NYwgTQVo,Home and Kitchen,0.0,2016-01-06 21:57:32,2016-01-06,21,,,
34509,93938196,4QES8OG5wwvKEq7p,Tools and Home Improvement,0.0,2016-01-11 13:02:00,2016-01-11,13,,,
34510,93938196,dZCKz2r6QKVeqKKm,Toys and Games,0.0,2016-01-04 22:02:40,2016-01-04,22,,,
34511,93938196,Hw0RuCpma2m0L8MF,"Clothing, Shoes and Jewelry",0.0,2016-01-06 12:39:49,2016-01-06,12,,,
34512,93938196,cfEMqEa7zJ1e2Sm0,Tools and Home Improvement,0.0,2016-01-05 15:41:34,2016-01-05,15,,,
34513,93938196,u68CPoYp2lAWbXvq,Grocery and Gourmet Food,0.0,2016-01-05 11:42:42,2016-01-05,11,,,
